,,Year,Value,Symbol
Agricultural water withdrawal,Senegal,2017,2.065,I
Agricultural water withdrawal,Senegal,2018,2.065,I
Irrigation water requirement,Senegal,2002,0.9494,E
Irrigation water requirement,Senegal,2007,0.9494,I
Irrigation water requirement,Senegal,2012,0.9494,I
Irrigation water requirement,Senegal,2017,0.9494,I
Irrigation water requirement,Senegal,2018,0.9494,I
Total agricultural water managed area,Seychelles,2007,0.26,I
Total agricultural water managed area,Seychelles,2012,0.26,I
Total agricultural water managed area,Seychelles,2017,0.26,I
Total agricultural water managed area,Seychelles,2018,0.26,I
Area equipped for irrigation: total,Seychelles,2007,0.26,I
Area equipped for irrigation: total,Seychelles,2012,0.26,I
Area equipped for irrigation: total,Seychelles,2017,0.26,I
Area equipped for irrigation: total,Seychelles,2018,0.26,I
% of agricultural GVA produced by irrigated agriculture,Seychelles,2007,12.5468768902,E
% of agricultural GVA produced by irrigated agriculture,Seychelles,2012,23.7877716405,E
% of agricultural GVA produced by irrigated agriculture,Seychelles,2017,23.0979799011,E
% of agricultural GVA produced by irrigated agriculture,Seychelles,2018,23.0979799011,E
Ratio between rainfed and irrigated yields,Seychelles,2007,1.778,I
Ratio between rainfed and irrigated yields,Seychelles,2017,1.778,I
Ratio between rainfed and irrigated yields,Seychelles,2018,1.778,I
Agricultural water withdrawal,Seychelles,1997,0.0009,I
Agricultural water withdrawal,Seychelles,2002,0.0009,I
Agricultural water withdrawal,Seychelles,2007,0.0009,I
Agricultural water withdrawal,Seychelles,2012,0.0009,I
Agricultural water withdrawal,Seychelles,2017,0.0009,I
Agricultural water withdrawal,Seychelles,2018,0.0009,I
Irrigation water requirement,Seychelles,2007,0.0002,I
Irrigation water requirement,Seychelles,2012,0.0002,I
Irrigation water requirement,Seychelles,2017,0.0002,I
Irrigation water requirement,Seychelles,2018,0.0002,I
Total agricultural water managed area,Sierra Leone,1997,155.36,I
Total agricultural water managed area,Sierra Leone,2002,155.36,I
Total agricultural water managed area,Sierra Leone,2007,155.36,I
Total agricultural water managed area,Sierra Leone,2012,155.36,I
Total agricultural water managed area,Sierra Leone,2017,155.36,I
Total agricultural water managed area,Sierra Leone,2018,155.36,I
Area equipped for irrigation: total,Sierra Leone,1997,29.36,I
Area equipped for irrigation: total,Sierra Leone,2002,29.36,I
Area equipped for irrigation: total,Sierra Leone,2007,29.36,I
Area equipped for irrigation: total,Sierra Leone,2012,29.36,I
Area equipped for irrigation: total,Sierra Leone,2017,29.36,I
Area equipped for irrigation: total,Sierra Leone,2018,29.36,I
% of agricultural GVA produced by irrigated agriculture,Sierra Leone,1997,0.5437378542,E
% of agricultural GVA produced by irrigated agriculture,Sierra Leone,2002,0.3219669819,E
% of agricultural GVA produced by irrigated agriculture,Sierra Leone,2007,0.2330923871,E
% of agricultural GVA produced by irrigated agriculture,Sierra Leone,2012,0.2028098066,E
% of agricultural GVA produced by irrigated agriculture,Sierra Leone,2017,0.1897992604,E
% of agricultural GVA produced by irrigated agriculture,Sierra Leone,2018,0.1897992604,E
Ratio between rainfed and irrigated yields,Sierra Leone,1997,3.324,E
Ratio between rainfed and irrigated yields,Sierra Leone,2002,3.324,E
Ratio between rainfed and irrigated yields,Sierra Leone,2007,3.324,I
Ratio between rainfed and irrigated yields,Sierra Leone,2012,3.324,E
Ratio between rainfed and irrigated yields,Sierra Leone,2017,3.324,I
Ratio between rainfed and irrigated yields,Sierra Leone,2018,3.324,I
Agricultural water withdrawal as % of total renewable water resources,Sierra Leone,1997,0.0285625,I
Agricultural water withdrawal as % of total renewable water resources,Sierra Leone,2002,0.0285625,I
Agricultural water withdrawal as % of total renewable water resources,Sierra Leone,2007,0.0285625,I
Agricultural water withdrawal as % of total renewable water resources,Sierra Leone,2012,0.0285625,I
Agricultural water withdrawal as % of total renewable water resources,Sierra Leone,2017,0.0285625,I
Agricultural water withdrawal as % of total renewable water resources,Sierra Leone,2018,0.0285625,I
Agricultural water withdrawal,Sierra Leone,1997,0.0457,I
Agricultural water withdrawal,Sierra Leone,2002,0.0457,I
Agricultural water withdrawal,Sierra Leone,2007,0.0457,I
Agricultural water withdrawal,Sierra Leone,2012,0.0457,I
Agricultural water withdrawal,Sierra Leone,2017,0.0457,I
Agricultural water withdrawal,Sierra Leone,2018,0.0457,I
Irrigation water requirement,Sierra Leone,1997,0.011,I
Irrigation water requirement,Sierra Leone,2002,0.011,I
Irrigation water requirement,Sierra Leone,2007,0.011,I
Irrigation water requirement,Sierra Leone,2012,0.011,I
Irrigation water requirement,Sierra Leone,2017,0.011,I
Irrigation water requirement,Sierra Leone,2018,0.011,I
Irrigation water withdrawal,Sierra Leone,1997,0.0457,I
Irrigation water withdrawal,Sierra Leone,2002,0.0457,I
Irrigation water withdrawal,Sierra Leone,2007,0.0457,I
Irrigation water withdrawal,Sierra Leone,2012,0.0457,I
Irrigation water withdrawal,Sierra Leone,2017,0.0457,I
Irrigation water withdrawal,Sierra Leone,2018,0.0457,I
Agricultural water withdrawal as % of total renewable water resources,Singapore,1997,3.0065,E
Agricultural water withdrawal as % of total renewable water resources,Singapore,2002,3.4019166667,E
Agricultural water withdrawal as % of total renewable water resources,Singapore,2007,3.7973333333,E
Agricultural water withdrawal as % of total renewable water resources,Singapore,2012,4.19275,E
Agricultural water withdrawal as % of total renewable water resources,Singapore,2017,4.396,E
Agricultural water withdrawal as % of total renewable water resources,Singapore,2018,4.396,E
Agricultural water withdrawal,Singapore,1997,0.018039,I
Agricultural water withdrawal,Singapore,2002,0.0204115,I
Agricultural water withdrawal,Singapore,2007,0.022784,I
Agricultural water withdrawal,Singapore,2012,0.0251565,I
Agricultural water withdrawal,Singapore,2017,0.026376,I
Agricultural water withdrawal,Singapore,2018,0.026376,I
Total agricultural water managed area,Slovakia,1997,193.6666666667,I
Total agricultural water managed area,Slovakia,2002,186.3333333333,I
Total agricultural water managed area,Slovakia,2007,172.0,E
Total agricultural water managed area,Slovakia,2012,102.76,I
Area equipped for irrigation: total,Slovakia,1997,193.6666666667,I
Area equipped for irrigation: total,Slovakia,2002,186.3333333333,I
Area equipped for irrigation: total,Slovakia,2007,172.0,E
Area equipped for irrigation: total,Slovakia,2012,102.76,I
% of agricultural GVA produced by irrigated agriculture,Slovakia,2002,12.465414952,E
% of agricultural GVA produced by irrigated agriculture,Slovakia,2007,4.8520969546,E
% of agricultural GVA produced by irrigated agriculture,Slovakia,2012,4.8167884831,E
% of agricultural GVA produced by irrigated agriculture,Slovakia,2017,3.1412069924,E
Ratio between rainfed and irrigated yields,Slovakia,2007,1.778,I
Ratio between rainfed and irrigated yields,Slovakia,2017,1.778,I
Ratio between rainfed and irrigated yields,Slovakia,2018,1.778,I
Agricultural water withdrawal as % of total renewable water resources,Slovakia,1997,0.1337325349,E
Agricultural water withdrawal as % of total renewable water resources,Slovakia,2002,0.1117764471,E
Agricultural water withdrawal as % of total renewable water resources,Slovakia,2007,0.0449101796,E
Agricultural water withdrawal as % of total renewable water resources,Slovakia,2012,0.0612774451,E
Agricultural water withdrawal as % of total renewable water resources,Slovakia,2017,0.0630738523,E
Agricultural water withdrawal as % of total renewable water resources,Slovakia,2018,0.1618762475,E
Agricultural water withdrawal,Slovakia,2017,0.0316,OF
Irrigation water requirement,Slovakia,2012,0.0029,I
Irrigation water requirement,Slovakia,2017,0.0029,I
Irrigation water requirement,Slovakia,2018,0.0029,I
Irrigation water withdrawal,Slovakia,2017,0.0224,OF
Total agricultural water managed area,Slovenia,1997,2.0,I
Total agricultural water managed area,Slovenia,2002,5.0,I
Total agricultural water managed area,Slovenia,2007,9.0,E
Total agricultural water managed area,Slovenia,2012,4.5635,I
Area equipped for irrigation: total,Slovenia,1997,2.0,I
Area equipped for irrigation: total,Slovenia,2002,5.0,I
Area equipped for irrigation: total,Slovenia,2007,9.0,E
Area equipped for irrigation: total,Slovenia,2012,4.5635,I
% of agricultural GVA produced by irrigated agriculture,Slovenia,2012,1.8795785294,E
% of agricultural GVA produced by irrigated agriculture,Slovenia,2017,1.8603599502,E
% of agricultural GVA produced by irrigated agriculture,Slovenia,2018,1.9086156,E
Ratio between rainfed and irrigated yields,Slovenia,2007,1.778,I
Ratio between rainfed and irrigated yields,Slovenia,2017,1.778,I
Ratio between rainfed and irrigated yields,Slovenia,2018,1.778,I
Agricultural water withdrawal as % of total renewable water resources,Slovenia,1997,0.0166748846,I
Agricultural water withdrawal as % of total renewable water resources,Slovenia,2002,0.0207091308,E
Agricultural water withdrawal as % of total renewable water resources,Slovenia,2007,0.0144336366,E
Agricultural water withdrawal as % of total renewable water resources,Slovenia,2012,0.0072168183,E
Agricultural water withdrawal as % of total renewable water resources,Slovenia,2017,0.0122372137,E
Agricultural water withdrawal as % of total renewable water resources,Slovenia,2018,0.0094132413,E
Agricultural water withdrawal,Slovenia,1997,0.0053142857,I
Agricultural water withdrawal,Slovenia,2002,0.0066,X
Agricultural water withdrawal,Slovenia,2017,0.0039,OF
Irrigation water requirement,Slovenia,2012,0.0006,I
Irrigation water requirement,Slovenia,2017,0.0006,I
Irrigation water requirement,Slovenia,2018,0.0006,I
Irrigation water withdrawal,Slovenia,1997,0.0053142857,I
Irrigation water withdrawal,Slovenia,2002,0.0066,X
Irrigation water withdrawal,Slovenia,2017,0.00315,I
Total agricultural water managed area,Solomon Islands,2007,0.0354,E
Total agricultural water managed area,Solomon Islands,2012,0.0354,I
Total agricultural water managed area,Solomon Islands,2017,0.0354,I
Total agricultural water managed area,Solomon Islands,2018,0.0354,I
Area equipped for irrigation: total,Solomon Islands,2007,0.0354,E
Area equipped for irrigation: total,Solomon Islands,2012,0.0354,I
Area equipped for irrigation: total,Solomon Islands,2017,0.0354,I
Area equipped for irrigation: total,Solomon Islands,2018,0.0354,I
% of agricultural GVA produced by irrigated agriculture,Solomon Islands,2007,0.0545674329,E
% of agricultural GVA produced by irrigated agriculture,Solomon Islands,2012,0.0455629531,E
% of agricultural GVA produced by irrigated agriculture,Solomon Islands,2017,0.0430553732,E
% of agricultural GVA produced by irrigated agriculture,Solomon Islands,2018,0.0430553732,E
Ratio between rainfed and irrigated yields,Solomon Islands,2007,1.778,I
Ratio between rainfed and irrigated yields,Solomon Islands,2017,1.778,I
Ratio between rainfed and irrigated yields,Solomon Islands,2018,1.778,I
Total agricultural water managed area,Somalia,1997,200.0,I
Total agricultural water managed area,Somalia,2002,200.0,I
Total agricultural water managed area,Somalia,2007,200.0,I
Total agricultural water managed area,Somalia,2012,200.0,I
Total agricultural water managed area,Somalia,2017,200.0,I
Total agricultural water managed area,Somalia,2018,200.0,I
Area equipped for irrigation: total,Somalia,1997,200.0,I
Area equipped for irrigation: total,Somalia,2002,200.0,I
Area equipped for irrigation: total,Somalia,2007,200.0,I
Area equipped for irrigation: total,Somalia,2012,200.0,I
Area equipped for irrigation: total,Somalia,2017,200.0,I
Area equipped for irrigation: total,Somalia,2018,200.0,I
% of agricultural GVA produced by irrigated agriculture,Somalia,1997,21.9583731326,E
% of agricultural GVA produced by irrigated agriculture,Somalia,2002,13.3010733613,E
% of agricultural GVA produced by irrigated agriculture,Somalia,2007,14.0786294751,E
% of agricultural GVA produced by irrigated agriculture,Somalia,2012,14.1158335168,E
% of agricultural GVA produced by irrigated agriculture,Somalia,2017,12.973082372,E
% of agricultural GVA produced by irrigated agriculture,Somalia,2018,12.973082372,E
Ratio between rainfed and irrigated yields,Somalia,1997,3.205,E
Ratio between rainfed and irrigated yields,Somalia,2002,3.205,E
Ratio between rainfed and irrigated yields,Somalia,2007,3.205,I
Ratio between rainfed and irrigated yields,Somalia,2012,3.205,E
Ratio between rainfed and irrigated yields,Somalia,2017,3.205,I
Ratio between rainfed and irrigated yields,Somalia,2018,3.205,I
Agricultural water withdrawal as % of total renewable water resources,Somalia,1997,18.3976975406,I
Agricultural water withdrawal as % of total renewable water resources,Somalia,2002,22.3174603175,I
Agricultural water withdrawal as % of total renewable water resources,Somalia,2007,22.3197278912,I
Agricultural water withdrawal as % of total renewable water resources,Somalia,2012,22.3197278912,I
Agricultural water withdrawal as % of total renewable water resources,Somalia,2017,22.3197278912,I
Agricultural water withdrawal as % of total renewable water resources,Somalia,2018,22.3197278912,I
Agricultural water withdrawal,Somalia,1997,2.7044615385,I
Agricultural water withdrawal,Somalia,2002,3.2806666667,I
Agricultural water withdrawal,Somalia,2007,3.281,I
Agricultural water withdrawal,Somalia,2012,3.281,I
Agricultural water withdrawal,Somalia,2017,3.281,I
Agricultural water withdrawal,Somalia,2018,3.281,I
Irrigation water requirement,Somalia,2007,0.263,I
Irrigation water requirement,Somalia,2012,0.263,I
Irrigation water requirement,Somalia,2017,0.263,I
Irrigation water requirement,Somalia,2018,0.263,I
Total agricultural water managed area,South Africa,1997,1406.8,I
Total agricultural water managed area,South Africa,2002,1506.0,I
Total agricultural water managed area,South Africa,2007,1526.0,I
Total agricultural water managed area,South Africa,2012,1670.0,E
Area equipped for irrigation: total,South Africa,1997,1406.8,I
Area equipped for irrigation: total,South Africa,2002,1506.0,I
Area equipped for irrigation: total,South Africa,2007,1526.0,I
Area equipped for irrigation: total,South Africa,2012,1670.0,E
% of agricultural GVA produced by irrigated agriculture,South Africa,2002,22.1092153663,E
% of agricultural GVA produced by irrigated agriculture,South Africa,2007,23.8138825846,E
% of agricultural GVA produced by irrigated agriculture,South Africa,2012,22.2832149242,E
% of agricultural GVA produced by irrigated agriculture,South Africa,2017,19.1189866721,E
% of agricultural GVA produced by irrigated agriculture,South Africa,2018,18.471690594,E
Ratio between rainfed and irrigated yields,South Africa,1997,2.121,E
Ratio between rainfed and irrigated yields,South Africa,2002,2.121,E
Ratio between rainfed and irrigated yields,South Africa,2007,2.121,I
Ratio between rainfed and irrigated yields,South Africa,2012,2.121,E
Ratio between rainfed and irrigated yields,South Africa,2017,2.121,I
Ratio between rainfed and irrigated yields,South Africa,2018,2.121,I
Agricultural water withdrawal as % of total renewable water resources,South Africa,1997,16.2788704966,I
Agricultural water withdrawal as % of total renewable water resources,South Africa,2002,15.815444536,I
Agricultural water withdrawal as % of total renewable water resources,South Africa,2007,17.2041045615,I
Agricultural water withdrawal as % of total renewable water resources,South Africa,2012,18.5927645869,I
Agricultural water withdrawal as % of total renewable water resources,South Africa,2017,22.1811100292,E
Agricultural water withdrawal as % of total renewable water resources,South Africa,2018,22.3875365141,E
Agricultural water withdrawal,South Africa,1997,8.3592,I
Agricultural water withdrawal,South Africa,2002,8.1212307692,I
Agricultural water withdrawal,South Africa,2007,8.8343076923,I
Agricultural water withdrawal,South Africa,2012,9.5473846154,I
Agricultural water withdrawal,South Africa,2017,11.39,OF
Irrigation water requirement,South Africa,2002,2.137,I
Irrigation water requirement,South Africa,2007,2.137,I
Irrigation water requirement,South Africa,2012,2.137,I
Irrigation water requirement,South Africa,2017,2.137,I
Irrigation water requirement,South Africa,2018,2.137,I
Irrigation water withdrawal,South Africa,2017,11.29,OF
Total agricultural water managed area,South Sudan,2012,34.9166666667,I
Total agricultural water managed area,South Sudan,2017,19.0,E
Total agricultural water managed area,South Sudan,2018,19.0,I
Area equipped for irrigation: total,South Sudan,2012,34.9166666667,I
Area equipped for irrigation: total,South Sudan,2017,19.0,E
Area equipped for irrigation: total,South Sudan,2018,19.0,I
Ratio between rainfed and irrigated yields,South Sudan,2017,1.778,I
Ratio between rainfed and irrigated yields,South Sudan,2018,1.778,I
Agricultural water withdrawal as % of total renewable water resources,South Sudan,2012,0.4848484848,E
Agricultural water withdrawal as % of total renewable water resources,South Sudan,2017,0.4848484848,E
Agricultural water withdrawal as % of total renewable water resources,South Sudan,2018,0.4848484848,E
Agricultural water withdrawal,South Sudan,2012,0.24,I
Agricultural water withdrawal,South Sudan,2017,0.24,I
Agricultural water withdrawal,South Sudan,2018,0.24,I
Total agricultural water managed area,Spain,1997,3634.0,E
Total agricultural water managed area,Spain,2002,3759.6666666667,I
Area equipped for irrigation: total,Spain,1997,3634.0,E
Area equipped for irrigation: total,Spain,2002,3759.6666666667,I
% of agricultural GVA produced by irrigated agriculture,Spain,1997,25.2881801617,E
% of agricultural GVA produced by irrigated agriculture,Spain,2002,29.8054349399,E
% of agricultural GVA produced by irrigated agriculture,Spain,2007,29.5768727087,E
Ratio between rainfed and irrigated yields,Spain,2007,1.778,I
Ratio between rainfed and irrigated yields,Spain,2017,1.778,I
Ratio between rainfed and irrigated yields,Spain,2018,1.778,I
Agricultural water withdrawal as % of total renewable water resources,Spain,1997,20.9955156951,E
Agricultural water withdrawal as % of total renewable water resources,Spain,2002,20.66367713,E
Agricultural water withdrawal as % of total renewable water resources,Spain,2007,20.7892376682,E
Agricultural water withdrawal as % of total renewable water resources,Spain,2012,22.8430493274,E
Agricultural water withdrawal as % of total renewable water resources,Spain,2017,18.264573991,I
Agricultural water withdrawal as % of total renewable water resources,Spain,2018,18.264573991,I
Agricultural water withdrawal,Spain,2017,20.365,I
Agricultural water withdrawal,Spain,2018,20.365,I
Irrigation water requirement,Spain,2012,14.06,I
Irrigation water requirement,Spain,2017,14.06,I
Irrigation water requirement,Spain,2018,14.06,I
Irrigation water withdrawal,Spain,2017,18.645,I
Irrigation water withdrawal,Spain,2018,18.645,I
Total agricultural water managed area,Sri Lanka,1997,570.0,I
Total agricultural water managed area,Sri Lanka,2002,570.0,I
Total agricultural water managed area,Sri Lanka,2007,570.0,I
Total agricultural water managed area,Sri Lanka,2012,570.0,I
Total agricultural water managed area,Sri Lanka,2017,570.0,I
Total agricultural water managed area,Sri Lanka,2018,570.0,I
Area equipped for irrigation: total,Sri Lanka,1997,570.0,I
Area equipped for irrigation: total,Sri Lanka,2002,570.0,I
Area equipped for irrigation: total,Sri Lanka,2007,570.0,I
Area equipped for irrigation: total,Sri Lanka,2012,570.0,I
Area equipped for irrigation: total,Sri Lanka,2017,570.0,I
Area equipped for irrigation: total,Sri Lanka,2018,570.0,I
% of agricultural GVA produced by irrigated agriculture,Sri Lanka,2007,50.4589326734,E
% of agricultural GVA produced by irrigated agriculture,Sri Lanka,2017,43.7983501061,E
% of agricultural GVA produced by irrigated agriculture,Sri Lanka,2018,43.0100870325,E
Ratio between rainfed and irrigated yields,Sri Lanka,1997,1.651,E
Ratio between rainfed and irrigated yields,Sri Lanka,2002,1.651,E
Ratio between rainfed and irrigated yields,Sri Lanka,2007,1.651,I
Ratio between rainfed and irrigated yields,Sri Lanka,2012,1.651,E
Ratio between rainfed and irrigated yields,Sri Lanka,2017,1.651,I
Ratio between rainfed and irrigated yields,Sri Lanka,2018,1.651,I
Agricultural water withdrawal as % of total renewable water resources,Sri Lanka,1997,21.2380681818,I
Agricultural water withdrawal as % of total renewable water resources,Sri Lanka,2002,22.2045454545,I
Agricultural water withdrawal as % of total renewable water resources,Sri Lanka,2007,21.4204545455,I
Agricultural water withdrawal as % of total renewable water resources,Sri Lanka,2012,21.4204545455,I
Agricultural water withdrawal as % of total renewable water resources,Sri Lanka,2017,21.4204545455,I
Agricultural water withdrawal as % of total renewable water resources,Sri Lanka,2018,21.4204545455,I
Agricultural water withdrawal,Sri Lanka,1997,11.2137,I
Agricultural water withdrawal,Sri Lanka,2002,11.724,I
Agricultural water withdrawal,Sri Lanka,2007,11.31,I
Agricultural water withdrawal,Sri Lanka,2012,11.31,I
Agricultural water withdrawal,Sri Lanka,2017,11.31,I
Agricultural water withdrawal,Sri Lanka,2018,11.31,I
Irrigation water requirement,Sri Lanka,2007,3.819,I
Irrigation water requirement,Sri Lanka,2012,3.819,I
Irrigation water requirement,Sri Lanka,2017,3.819,I
Irrigation water requirement,Sri Lanka,2018,3.819,I
Total agricultural water managed area,State of Palestine,2002,22.035,I
Total agricultural water managed area,State of Palestine,2007,53.5384615385,I
Total agricultural water managed area,State of Palestine,2012,90.4615384615,I
Area equipped for irrigation: total,State of Palestine,2002,22.035,I
Area equipped for irrigation: total,State of Palestine,2007,53.5384615385,I
Area equipped for irrigation: total,State of Palestine,2012,90.4615384615,I
% of agricultural GVA produced by irrigated agriculture,State of Palestine,1997,17.8926626926,E
% of agricultural GVA produced by irrigated agriculture,State of Palestine,2002,33.9152692587,E
% of agricultural GVA produced by irrigated agriculture,State of Palestine,2007,50.6807982896,E
% of agricultural GVA produced by irrigated agriculture,State of Palestine,2012,88.8901493617,E
% of agricultural GVA produced by irrigated agriculture,State of Palestine,2017,76.7971499761,E
% of agricultural GVA produced by irrigated agriculture,State of Palestine,2018,78.0509218613,E
Ratio between rainfed and irrigated yields,State of Palestine,2007,1.778,I
Ratio between rainfed and irrigated yields,State of Palestine,2017,1.778,I
Ratio between rainfed and irrigated yields,State of Palestine,2018,1.778,I
Agricultural water withdrawal as % of total renewable water resources,State of Palestine,2002,20.3703703704,I
Agricultural water withdrawal as % of total renewable water resources,State of Palestine,2017,19.3548387097,E
Agricultural water withdrawal as % of total renewable water resources,State of Palestine,2018,20.9677419355,E
Agricultural water withdrawal,State of Palestine,2002,0.1705,I
Agricultural water withdrawal,State of Palestine,2017,0.162,OF
Irrigation water requirement,State of Palestine,2007,0.0931,I
Irrigation water requirement,State of Palestine,2012,0.0931,I
Irrigation water requirement,State of Palestine,2017,0.0931,I
Irrigation water requirement,State of Palestine,2018,0.0931,I
Total agricultural water managed area,Sudan,2012,1852.0,I
Total agricultural water managed area,Sudan,2017,1852.0,I
Total agricultural water managed area,Sudan,2018,1852.0,I
Area equipped for irrigation: total,Sudan,2012,1852.0,I
Area equipped for irrigation: total,Sudan,2017,1852.0,I
Area equipped for irrigation: total,Sudan,2018,1852.0,I
% of agricultural GVA produced by irrigated agriculture,Sudan,2012,22.9156411787,E
% of agricultural GVA produced by irrigated agriculture,Sudan,2017,22.9357655444,E
% of agricultural GVA produced by irrigated agriculture,Sudan,2018,22.9357655444,E
Ratio between rainfed and irrigated yields,Sudan,2012,3.509,E
Ratio between rainfed and irrigated yields,Sudan,2017,3.509,I
Ratio between rainfed and irrigated yields,Sudan,2018,3.509,I
Agricultural water withdrawal as % of total renewable water resources,Sudan,2012,68.544973545,E
Agricultural water withdrawal as % of total renewable water resources,Sudan,2017,68.544973545,E
Agricultural water withdrawal as % of total renewable water resources,Sudan,2018,68.544973545,E
Agricultural water withdrawal,Sudan,2012,25.91,I
Agricultural water withdrawal,Sudan,2017,25.91,I
Agricultural water withdrawal,Sudan,2018,25.91,I
Total agricultural water managed area,Suriname,2002,51.42,E
Total agricultural water managed area,Suriname,2007,51.42,E
Total agricultural water managed area,Suriname,2012,51.42,E
Total agricultural water managed area,Suriname,2017,51.42,E
Total agricultural water managed area,Suriname,2018,51.42,E
Area equipped for irrigation: total,Suriname,2002,51.42,E
Area equipped for irrigation: total,Suriname,2007,51.42,E
Area equipped for irrigation: total,Suriname,2012,51.42,E
Area equipped for irrigation: total,Suriname,2017,51.42,E
Area equipped for irrigation: total,Suriname,2018,51.42,E
% of agricultural GVA produced by irrigated agriculture,Suriname,2002,101.0414720784,E
% of agricultural GVA produced by irrigated agriculture,Suriname,2007,100.3193568395,E
% of agricultural GVA produced by irrigated agriculture,Suriname,2012,100.0,E
% of agricultural GVA produced by irrigated agriculture,Suriname,2017,90.2088191836,E
% of agricultural GVA produced by irrigated agriculture,Suriname,2018,90.2088191836,E
Ratio between rainfed and irrigated yields,Suriname,2007,1.778,I
Ratio between rainfed and irrigated yields,Suriname,2017,1.778,I
Ratio between rainfed and irrigated yields,Suriname,2018,1.778,I
Agricultural water withdrawal as % of total renewable water resources,Suriname,1997,0.5773115773,I
Agricultural water withdrawal as % of total renewable water resources,Suriname,2002,0.5626599327,I
Agricultural water withdrawal as % of total renewable water resources,Suriname,2007,0.4354545455,I
Agricultural water withdrawal as % of total renewable water resources,Suriname,2012,0.4354545455,I
Agricultural water withdrawal as % of total renewable water resources,Suriname,2017,0.4354545455,I
Agricultural water withdrawal as % of total renewable water resources,Suriname,2018,0.4354545455,I
Agricultural water withdrawal,Suriname,1997,0.5715384615,I
Agricultural water withdrawal,Suriname,2002,0.5570333333,I
Agricultural water withdrawal,Suriname,2007,0.4311,I
Agricultural water withdrawal,Suriname,2012,0.4311,I
Agricultural water withdrawal,Suriname,2017,0.4311,I
Agricultural water withdrawal,Suriname,2018,0.4311,I
Irrigation water requirement,Suriname,2007,0.167,I
Irrigation water requirement,Suriname,2012,0.167,I
Irrigation water requirement,Suriname,2017,0.167,I
Irrigation water requirement,Suriname,2018,0.167,I
Irrigation water withdrawal,Suriname,2007,0.4311,I
Irrigation water withdrawal,Suriname,2012,0.4311,I
Irrigation water withdrawal,Suriname,2017,0.4311,I
Irrigation water withdrawal,Suriname,2018,0.4311,I
Total agricultural water managed area,Sweden,1997,124.3,E
Total agricultural water managed area,Sweden,2002,171.2333333333,I
Area equipped for irrigation: total,Sweden,1997,124.3,E
Area equipped for irrigation: total,Sweden,2002,171.2333333333,I
Ratio between rainfed and irrigated yields,Sweden,2007,1.778,I
Ratio between rainfed and irrigated yields,Sweden,2017,1.778,I
Ratio between rainfed and irrigated yields,Sweden,2018,1.778,I
Agricultural water withdrawal as % of total renewable water resources,Sweden,1997,0.0862068966,E
Agricultural water withdrawal as % of total renewable water resources,Sweden,2002,0.0775862069,E
Agricultural water withdrawal as % of total renewable water resources,Sweden,2007,0.0614942529,E
Agricultural water withdrawal as % of total renewable water resources,Sweden,2012,0.0510344828,I
Agricultural water withdrawal as % of total renewable water resources,Sweden,2017,0.0431034483,I
Agricultural water withdrawal as % of total renewable water resources,Sweden,2018,0.0431034483,I
Agricultural water withdrawal,Sweden,2002,0.135,X
Agricultural water withdrawal,Sweden,2012,0.0888,I
Agricultural water withdrawal,Sweden,2017,0.075,I
Agricultural water withdrawal,Sweden,2018,0.075,I
Irrigation water requirement,Sweden,2012,0.0413,I
Irrigation water requirement,Sweden,2017,0.0413,I
Irrigation water requirement,Sweden,2018,0.0413,I
Irrigation water withdrawal,Sweden,2002,0.094,X
Irrigation water withdrawal,Sweden,2012,0.0564,I
Irrigation water withdrawal,Sweden,2017,0.048,I
Irrigation water withdrawal,Sweden,2018,0.048,I
Total agricultural water managed area,Switzerland,2007,55.0,E
Total agricultural water managed area,Switzerland,2012,58.0,I
Total agricultural water managed area,Switzerland,2017,52.0,I
Total agricultural water managed area,Switzerland,2018,52.0,I
Area equipped for irrigation: total,Switzerland,2007,55.0,E
Area equipped for irrigation: total,Switzerland,2012,58.0,I
Area equipped for irrigation: total,Switzerland,2017,52.0,I
Area equipped for irrigation: total,Switzerland,2018,52.0,I
% of agricultural GVA produced by irrigated agriculture,Switzerland,2012,16.0069314117,E
Ratio between rainfed and irrigated yields,Switzerland,2007,1.778,I
Ratio between rainfed and irrigated yields,Switzerland,2017,1.778,I
Ratio between rainfed and irrigated yields,Switzerland,2018,1.778,I
Agricultural water withdrawal as % of total renewable water resources,Switzerland,2002,0.1277570093,I
Agricultural water withdrawal as % of total renewable water resources,Switzerland,2007,0.2135046729,I
Agricultural water withdrawal as % of total renewable water resources,Switzerland,2012,0.2992523364,E
Agricultural water withdrawal as % of total renewable water resources,Switzerland,2017,0.2992523364,I
Agricultural water withdrawal as % of total renewable water resources,Switzerland,2018,0.2992523364,I
Agricultural water withdrawal,Switzerland,2002,0.06835,I
Agricultural water withdrawal,Switzerland,2007,0.114225,I
Agricultural water withdrawal,Switzerland,2017,0.1601,I
Agricultural water withdrawal,Switzerland,2018,0.1601,I
Irrigation water requirement,Switzerland,2012,0.041,I
Irrigation water requirement,Switzerland,2017,0.041,I
Irrigation water requirement,Switzerland,2018,0.041,I
Irrigation water withdrawal,Switzerland,2017,0.1356,I
Irrigation water withdrawal,Switzerland,2018,0.1356,I
Total agricultural water managed area,Syrian Arab Republic,1997,1140.15,I
Total agricultural water managed area,Syrian Arab Republic,2002,1324.2333333333,I
Total agricultural water managed area,Syrian Arab Republic,2007,1396.8,E
