,,Year,Value,Symbol
Gross Domestic Product (GDP),Syrian Arab Republic,1997,16176339762.0,X
Gross Domestic Product (GDP),Syrian Arab Republic,2002,21782045455.0,X
Gross Domestic Product (GDP),Syrian Arab Republic,2007,40271781586.0,X
Gross Domestic Product (GDP),Syrian Arab Republic,2012,46838060828.0,X
GDP per capita,Syrian Arab Republic,1997,1065.813649,X
GDP per capita,Syrian Arab Republic,2002,1274.705738,X
GDP per capita,Syrian Arab Republic,2007,2051.249403,X
GDP per capita,Syrian Arab Republic,2012,2293.655875,X
GDP per capita,Syrian Arab Republic,2017,721.520956,X
GDP per capita,Syrian Arab Republic,2018,909.420489,X
"Agriculture, value added (% GDP)",Syrian Arab Republic,1997,25.773872,X
"Agriculture, value added (% GDP)",Syrian Arab Republic,2002,24.863544,X
"Agriculture, value added (% GDP)",Syrian Arab Republic,2007,19.458809,X
"Agriculture, value added (% GDP)",Syrian Arab Republic,2012,20.988313,X
"Agriculture, value added (% GDP)",Syrian Arab Republic,2017,20.603001,X
"Agriculture, value added (% GDP)",Syrian Arab Republic,2018,20.603476,X
Total area of the country (excl. coastal water),Tajikistan,1997,14255.0,X
Total area of the country (excl. coastal water),Tajikistan,2002,14255.0,X
Total area of the country (excl. coastal water),Tajikistan,2007,14255.0,X
Total area of the country (excl. coastal water),Tajikistan,2012,14255.0,X
Total area of the country (excl. coastal water),Tajikistan,2017,14138.0,E
Total area of the country (excl. coastal water),Tajikistan,2018,14138.0,E
Cultivated area (arable land + permanent crops),Tajikistan,1997,917.0,X
Cultivated area (arable land + permanent crops),Tajikistan,2002,881.0,X
Cultivated area (arable land + permanent crops),Tajikistan,2007,873.0,X
Cultivated area (arable land + permanent crops),Tajikistan,2012,874.0,X
Cultivated area (arable land + permanent crops),Tajikistan,2017,865.1,X
Cultivated area (arable land + permanent crops),Tajikistan,2018,852.7,X
Total population,Tajikistan,1997,5938.405,X
Total population,Tajikistan,2002,6426.867,X
Total population,Tajikistan,2007,7062.672,X
Total population,Tajikistan,2012,7874.835,X
Total population,Tajikistan,2017,8880.268,X
Total population,Tajikistan,2018,9100.835,X
Rural population,Tajikistan,1997,4284.204,X
Rural population,Tajikistan,2002,4738.751,X
Rural population,Tajikistan,2007,5256.003,X
Rural population,Tajikistan,2012,5872.805,X
Rural population,Tajikistan,2017,6514.203,X
Rural population,Tajikistan,2018,6636.026,X
Urban population,Tajikistan,1997,1650.078,X
Urban population,Tajikistan,2002,1708.937,X
Urban population,Tajikistan,2007,1896.382,X
Urban population,Tajikistan,2012,2122.257,X
Urban population,Tajikistan,2017,2407.14,X
Urban population,Tajikistan,2018,2471.185,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Tajikistan,2002,0.4252,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Tajikistan,2007,0.383,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Tajikistan,2012,0.382,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Tajikistan,2017,0.3573,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Tajikistan,2018,0.3573,I
Gross Domestic Product (GDP),Tajikistan,1997,911770707.0,X
Gross Domestic Product (GDP),Tajikistan,2002,1221033718.0,X
Gross Domestic Product (GDP),Tajikistan,2007,3719437034.0,X
Gross Domestic Product (GDP),Tajikistan,2012,7633036366.0,X
GDP per capita,Tajikistan,1997,153.644654,X
GDP per capita,Tajikistan,2002,189.375435,X
GDP per capita,Tajikistan,2007,520.02752,X
GDP per capita,Tajikistan,2012,954.718846,X
GDP per capita,Tajikistan,2017,802.326545,X
GDP per capita,Tajikistan,2018,826.041486,X
"Agriculture, value added (% GDP)",Tajikistan,1997,29.770471,X
"Agriculture, value added (% GDP)",Tajikistan,2002,22.236378,X
"Agriculture, value added (% GDP)",Tajikistan,2007,19.433619,X
"Agriculture, value added (% GDP)",Tajikistan,2012,23.326817,X
Total area of the country (excl. coastal water),Thailand,1997,51312.0,X
Total area of the country (excl. coastal water),Thailand,2002,51312.0,X
Total area of the country (excl. coastal water),Thailand,2007,51312.0,X
Total area of the country (excl. coastal water),Thailand,2012,51312.0,X
Total area of the country (excl. coastal water),Thailand,2017,51312.0,E
Total area of the country (excl. coastal water),Thailand,2018,51312.0,E
Cultivated area (arable land + permanent crops),Thailand,1997,19642.0,X
Cultivated area (arable land + permanent crops),Thailand,2002,18889.0,X
Cultivated area (arable land + permanent crops),Thailand,2007,19000.0,X
Cultivated area (arable land + permanent crops),Thailand,2012,21060.0,X
Cultivated area (arable land + permanent crops),Thailand,2017,21310.0,X
Cultivated area (arable land + permanent crops),Thailand,2018,21310.0,X
Total population,Thailand,1997,60846.582,X
Total population,Thailand,2002,64069.087,X
Total population,Thailand,2007,66182.067,X
Total population,Thailand,2012,67835.962,X
Total population,Thailand,2017,69209.81,X
Total population,Thailand,2018,69428.453,X
Rural population,Thailand,1997,42226.167,X
Rural population,Thailand,2002,42458.762,X
Rural population,Thailand,2007,39750.794,X
Rural population,Thailand,2012,37012.171,X
Rural population,Thailand,2017,35071.057,X
Rural population,Thailand,2018,34627.095,X
Urban population,Thailand,1997,18637.339,X
Urban population,Thailand,2002,21614.402,X
Urban population,Thailand,2007,26444.821,X
Urban population,Thailand,2012,30831.808,X
Urban population,Thailand,2017,33966.456,X
Urban population,Thailand,2018,34556.078,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Thailand,2002,0.4368,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Thailand,2007,0.3946,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Thailand,2012,0.369,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Thailand,2017,0.3796,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Thailand,2018,0.3796,I
Gross Domestic Product (GDP),Thailand,1997,150180454390.0,X
Gross Domestic Product (GDP),Thailand,2002,134300903358.0,X
Gross Domestic Product (GDP),Thailand,2007,262942682506.0,X
Gross Domestic Product (GDP),Thailand,2012,397558393886.0,X
Gross Domestic Product (GDP),Thailand,2017,455275339459.0,X
Gross Domestic Product (GDP),Thailand,2018,504992355352.0,X
GDP per capita,Thailand,1997,2467.495947,X
GDP per capita,Thailand,2002,2096.055431,X
GDP per capita,Thailand,2007,3972.206958,X
GDP per capita,Thailand,2012,5859.89206,X
GDP per capita,Thailand,2017,6594.608057,X
GDP per capita,Thailand,2018,7299.352335,X
"Agriculture, value added (% GDP)",Thailand,1997,9.064902,X
"Agriculture, value added (% GDP)",Thailand,2002,8.692178,X
"Agriculture, value added (% GDP)",Thailand,2007,9.347683,X
"Agriculture, value added (% GDP)",Thailand,2012,11.504106,X
"Agriculture, value added (% GDP)",Thailand,2017,8.32367,X
"Agriculture, value added (% GDP)",Thailand,2018,8.116788,X
Total area of the country (excl. coastal water),Timor-Leste,1997,1487.0,X
Total area of the country (excl. coastal water),Timor-Leste,2002,1487.0,X
Total area of the country (excl. coastal water),Timor-Leste,2007,1487.0,X
Total area of the country (excl. coastal water),Timor-Leste,2012,1487.0,X
Total area of the country (excl. coastal water),Timor-Leste,2017,1487.0,E
Total area of the country (excl. coastal water),Timor-Leste,2018,1487.0,E
Cultivated area (arable land + permanent crops),Timor-Leste,1997,193.0,X
Cultivated area (arable land + permanent crops),Timor-Leste,2002,212.0,X
Cultivated area (arable land + permanent crops),Timor-Leste,2007,225.0,X
Cultivated area (arable land + permanent crops),Timor-Leste,2012,234.0,X
Cultivated area (arable land + permanent crops),Timor-Leste,2017,230.0,X
Cultivated area (arable land + permanent crops),Timor-Leste,2018,230.0,X
Total population,Timor-Leste,1997,861.866,X
Total population,Timor-Leste,2002,922.694,X
Total population,Timor-Leste,2007,1036.392,X
Total population,Timor-Leste,2012,1132.994,X
Total population,Timor-Leste,2017,1243.258,X
Total population,Timor-Leste,2018,1267.974,X
Rural population,Timor-Leste,1997,669.563,X
Rural population,Timor-Leste,2002,693.062,X
Rural population,Timor-Leste,2007,780.526,X
Rural population,Timor-Leste,2012,827.913,X
Rural population,Timor-Leste,2017,904.669,X
Rural population,Timor-Leste,2018,919.214,X
Urban population,Timor-Leste,1997,202.431,X
Urban population,Timor-Leste,2002,230.763,X
Urban population,Timor-Leste,2007,284.447,X
Urban population,Timor-Leste,2012,328.847,X
Urban population,Timor-Leste,2017,391.642,X
Urban population,Timor-Leste,2018,404.88,X
GDP per capita,Timor-Leste,1997,545.961025,X
GDP per capita,Timor-Leste,2002,552.785473,X
GDP per capita,Timor-Leste,2007,2705.270676,X
GDP per capita,Timor-Leste,2012,5758.899491,X
GDP per capita,Timor-Leste,2017,1918.728945,X
GDP per capita,Timor-Leste,2018,1949.257379,X
Total area of the country (excl. coastal water),Togo,1997,5679.0,X
Total area of the country (excl. coastal water),Togo,2002,5679.0,X
Total area of the country (excl. coastal water),Togo,2007,5679.0,X
Total area of the country (excl. coastal water),Togo,2012,5679.0,X
Total area of the country (excl. coastal water),Togo,2017,5679.0,E
Total area of the country (excl. coastal water),Togo,2018,5679.0,E
Cultivated area (arable land + permanent crops),Togo,1997,2450.0,X
Cultivated area (arable land + permanent crops),Togo,2002,2505.0,X
Cultivated area (arable land + permanent crops),Togo,2007,2495.0,X
Cultivated area (arable land + permanent crops),Togo,2012,2850.0,X
Cultivated area (arable land + permanent crops),Togo,2017,2820.0,X
Cultivated area (arable land + permanent crops),Togo,2018,2820.0,X
Total population,Togo,1997,4485.951,X
Total population,Togo,2002,5197.031,X
Total population,Togo,2007,5920.359,X
Total population,Togo,2012,6773.809,X
Total population,Togo,2017,7698.474,X
Total population,Togo,2018,7889.093,X
Rural population,Togo,1997,3102.729,X
Rural population,Togo,2002,3476.016,X
Rural population,Togo,2007,3831.357,X
Rural population,Togo,2012,4215.435,X
Rural population,Togo,2017,4588.034,X
Rural population,Togo,2018,4658.578,X
Urban population,Togo,1997,1431.822,X
Urban population,Togo,2002,1775.456,X
Urban population,Togo,2007,2166.028,X
Urban population,Togo,2012,2644.047,X
Urban population,Togo,2017,3209.66,X
Urban population,Togo,2018,3332.348,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Togo,2007,0.6154,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Togo,2012,0.5843333333,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Togo,2017,0.5881,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Togo,2018,0.5881,I
Gross Domestic Product (GDP),Togo,1997,1850962627.0,X
Gross Domestic Product (GDP),Togo,2002,1698678678.0,X
Gross Domestic Product (GDP),Togo,2007,2659095198.0,X
GDP per capita,Togo,1997,408.190938,X
GDP per capita,Togo,2002,323.467149,X
GDP per capita,Togo,2007,443.375771,X
GDP per capita,Togo,2012,564.697109,X
GDP per capita,Togo,2017,593.975597,X
GDP per capita,Togo,2018,646.414962,X
"Agriculture, value added (% GDP)",Togo,1997,30.544205,X
"Agriculture, value added (% GDP)",Togo,2002,29.051597,X
"Agriculture, value added (% GDP)",Togo,2007,29.282903,X
Total area of the country (excl. coastal water),Tokelau,1997,1.0,X
Total area of the country (excl. coastal water),Tokelau,2002,1.0,X
Total area of the country (excl. coastal water),Tokelau,2007,1.0,X
Total area of the country (excl. coastal water),Tokelau,2012,1.0,X
Total area of the country (excl. coastal water),Tokelau,2017,1.0,E
Total area of the country (excl. coastal water),Tokelau,2018,1.0,E
Cultivated area (arable land + permanent crops),Tokelau,1997,0.6,X
Cultivated area (arable land + permanent crops),Tokelau,2002,0.6,X
Cultivated area (arable land + permanent crops),Tokelau,2007,0.6,X
Cultivated area (arable land + permanent crops),Tokelau,2012,0.6,X
Cultivated area (arable land + permanent crops),Tokelau,2017,0.6,X
Cultivated area (arable land + permanent crops),Tokelau,2018,0.6,X
Total population,Tokelau,1997,1.547,X
Total population,Tokelau,2002,1.435,X
Total population,Tokelau,2007,1.141,X
Total population,Tokelau,2012,1.167,X
Total population,Tokelau,2017,1.3,X
Total population,Tokelau,2018,1.319,X
Rural population,Tokelau,1997,1.547,X
Rural population,Tokelau,2002,1.435,X
Rural population,Tokelau,2007,1.141,X
Rural population,Tokelau,2012,1.167,X
Rural population,Tokelau,2017,1.3,X
Rural population,Tokelau,2018,1.319,X
Urban population,Tokelau,1997,0.0,X
Urban population,Tokelau,2002,0.0,X
Urban population,Tokelau,2007,0.0,X
Urban population,Tokelau,2012,0.0,X
Urban population,Tokelau,2017,0.0,X
Urban population,Tokelau,2018,0.0,X
Total area of the country (excl. coastal water),Tonga,1997,75.0,X
Total area of the country (excl. coastal water),Tonga,2002,75.0,X
Total area of the country (excl. coastal water),Tonga,2007,75.0,X
Total area of the country (excl. coastal water),Tonga,2012,75.0,X
Total area of the country (excl. coastal water),Tonga,2017,75.0,E
Total area of the country (excl. coastal water),Tonga,2018,75.0,E
Cultivated area (arable land + permanent crops),Tonga,1997,27.0,X
Cultivated area (arable land + permanent crops),Tonga,2002,26.0,X
Cultivated area (arable land + permanent crops),Tonga,2007,27.0,X
Cultivated area (arable land + permanent crops),Tonga,2012,29.0,X
Cultivated area (arable land + permanent crops),Tonga,2017,31.0,X
Cultivated area (arable land + permanent crops),Tonga,2018,31.0,X
Total population,Tonga,1997,96.619,X
Total population,Tonga,2002,99.022,X
Total population,Tonga,2007,102.581,X
Total population,Tonga,2012,102.737,X
Total population,Tonga,2017,101.998,X
Total population,Tonga,2018,103.197,X
Rural population,Tonga,1997,74.549,X
Rural population,Tonga,2002,76.303,X
Rural population,Tonga,2007,78.582,X
Rural population,Tonga,2012,80.356,X
Rural population,Tonga,2017,82.993,X
Rural population,Tonga,2018,83.793,X
Urban population,Tonga,1997,22.176,X
Urban population,Tonga,2002,22.881,X
Urban population,Tonga,2007,23.775,X
Urban population,Tonga,2012,24.595,X
Urban population,Tonga,2017,25.027,X
Urban population,Tonga,2018,25.215,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Tonga,2002,0.5856,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Tonga,2007,0.4712,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Tonga,2012,0.464,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Tonga,2017,0.6656,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Tonga,2018,0.6656,I
GDP per capita,Tonga,1997,2200.979914,X
GDP per capita,Tonga,2002,1829.490096,X
GDP per capita,Tonga,2007,2979.594566,X
GDP per capita,Tonga,2012,4436.896473,X
GDP per capita,Tonga,2017,4558.478241,X
GDP per capita,Tonga,2018,4625.359516,X
Total area of the country (excl. coastal water),Trinidad and Tobago,1997,513.0,X
Total area of the country (excl. coastal water),Trinidad and Tobago,2002,513.0,X
Total area of the country (excl. coastal water),Trinidad and Tobago,2007,513.0,X
Total area of the country (excl. coastal water),Trinidad and Tobago,2012,513.0,X
Total area of the country (excl. coastal water),Trinidad and Tobago,2017,513.0,E
Total area of the country (excl. coastal water),Trinidad and Tobago,2018,513.0,E
Cultivated area (arable land + permanent crops),Trinidad and Tobago,1997,65.0,X
Cultivated area (arable land + permanent crops),Trinidad and Tobago,2002,53.0,X
Cultivated area (arable land + permanent crops),Trinidad and Tobago,2007,47.0,X
Cultivated area (arable land + permanent crops),Trinidad and Tobago,2012,47.0,X
Cultivated area (arable land + permanent crops),Trinidad and Tobago,2017,47.0,X
Cultivated area (arable land + permanent crops),Trinidad and Tobago,2018,47.0,X
Total population,Trinidad and Tobago,1997,1259.848,X
Total population,Trinidad and Tobago,2002,1277.213,X
Total population,Trinidad and Tobago,2007,1308.451,X
Total population,Trinidad and Tobago,2012,1344.819,X
Total population,Trinidad and Tobago,2017,1384.059,X
Total population,Trinidad and Tobago,2018,1389.843,X
Rural population,Trinidad and Tobago,1997,562.186,X
Rural population,Trinidad and Tobago,2002,568.249,X
Rural population,Trinidad and Tobago,2007,594.531,X
Rural population,Trinidad and Tobago,2012,621.549,X
Rural population,Trinidad and Tobago,2017,640.679,X
Rural population,Trinidad and Tobago,2018,642.593,X
Urban population,Trinidad and Tobago,1997,698.492,X
Urban population,Trinidad and Tobago,2002,709.588,X
Urban population,Trinidad and Tobago,2007,714.729,X
Urban population,Trinidad and Tobago,2012,720.039,X
Urban population,Trinidad and Tobago,2017,728.446,X
Urban population,Trinidad and Tobago,2018,730.005,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Trinidad and Tobago,2007,0.3394,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Trinidad and Tobago,2012,0.3223333333,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Trinidad and Tobago,2017,0.3714,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Trinidad and Tobago,2018,0.3714,I
Gross Domestic Product (GDP),Trinidad and Tobago,1997,5753240850.0,X
Gross Domestic Product (GDP),Trinidad and Tobago,2002,9032509522.0,X
Gross Domestic Product (GDP),Trinidad and Tobago,2007,21700437396.0,X
Gross Domestic Product (GDP),Trinidad and Tobago,2012,25763212543.0,X
GDP per capita,Trinidad and Tobago,1997,4563.608511,X
GDP per capita,Trinidad and Tobago,2002,7068.592881,X
GDP per capita,Trinidad and Tobago,2007,16574.582127,X
GDP per capita,Trinidad and Tobago,2012,19203.520412,X
GDP per capita,Trinidad and Tobago,2017,16415.40548,X
GDP per capita,Trinidad and Tobago,2018,17345.5614,X
"Agriculture, value added (% GDP)",Trinidad and Tobago,1997,2.996065,X
"Agriculture, value added (% GDP)",Trinidad and Tobago,2002,2.072727,X
"Agriculture, value added (% GDP)",Trinidad and Tobago,2007,0.663919,X
"Agriculture, value added (% GDP)",Trinidad and Tobago,2012,0.638983,X
Total area of the country (excl. coastal water),Tunisia,1997,16361.0,X
Total area of the country (excl. coastal water),Tunisia,2002,16361.0,X
Total area of the country (excl. coastal water),Tunisia,2007,16361.0,X
Total area of the country (excl. coastal water),Tunisia,2012,16361.0,X
Total area of the country (excl. coastal water),Tunisia,2017,16361.0,E
Total area of the country (excl. coastal water),Tunisia,2018,16361.0,E
Cultivated area (arable land + permanent crops),Tunisia,1997,4917.0,X
Cultivated area (arable land + permanent crops),Tunisia,2002,4908.0,X
Cultivated area (arable land + permanent crops),Tunisia,2007,4935.0,X
Cultivated area (arable land + permanent crops),Tunisia,2012,5123.0,X
Cultivated area (arable land + permanent crops),Tunisia,2017,4993.0,X
Cultivated area (arable land + permanent crops),Tunisia,2018,4993.0,X
Total population,Tunisia,1997,9395.123,X
Total population,Tunisia,2002,9871.251,X
Total population,Tunisia,2007,10304.726,X
Total population,Tunisia,2012,10847.002,X
Total population,Tunisia,2017,11433.443,X
Total population,Tunisia,2018,11565.201,X
Rural population,Tunisia,1997,3541.385,X
Rural population,Tunisia,2002,3531.202,X
Rural population,Tunisia,2007,3521.038,X
Rural population,Tunisia,2012,3568.906,X
Rural population,Tunisia,2017,3616.197,X
Rural population,Tunisia,2018,3620.748,X
Urban population,Tunisia,1997,5842.767,X
Urban population,Tunisia,2002,6333.124,X
Urban population,Tunisia,2007,6777.049,X
Urban population,Tunisia,2012,7317.762,X
Urban population,Tunisia,2017,7915.93,X
Urban population,Tunisia,2018,8038.426,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Tunisia,2007,0.3175,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Tunisia,2012,0.27375,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Tunisia,2017,0.2404,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Tunisia,2018,0.2404,I
Gross Domestic Product (GDP),Tunisia,1997,20746659179.0,X
GDP per capita,Tunisia,1997,2210.818748,X
GDP per capita,Tunisia,2002,2346.00236,X
GDP per capita,Tunisia,2007,3778.360077,X
GDP per capita,Tunisia,2012,4137.570216,X
GDP per capita,Tunisia,2017,3452.359126,X
GDP per capita,Tunisia,2018,3421.77736,X
"Agriculture, value added (% GDP)",Tunisia,1997,11.234387,X
Total area of the country (excl. coastal water),Turkey,1997,78535.0,X
Total area of the country (excl. coastal water),Turkey,2002,78535.0,X
Total area of the country (excl. coastal water),Turkey,2007,78535.0,X
Total area of the country (excl. coastal water),Turkey,2012,78535.0,X
Total area of the country (excl. coastal water),Turkey,2017,78535.0,E
Total area of the country (excl. coastal water),Turkey,2018,78535.0,E
Cultivated area (arable land + permanent crops),Turkey,1997,26864.0,X
Cultivated area (arable land + permanent crops),Turkey,2002,26579.0,X
Cultivated area (arable land + permanent crops),Turkey,2007,24888.0,X
Cultivated area (arable land + permanent crops),Turkey,2012,23790.0,X
Total population,Turkey,1997,60372.568,X
Total population,Turkey,2002,65145.367,X
Total population,Turkey,2007,69581.848,X
Total population,Turkey,2012,74651.05,X
Total population,Turkey,2017,81116.45,X
Total population,Turkey,2018,82340.088,X
Rural population,Turkey,1997,22229.506,X
Rural population,Turkey,2002,22165.676,X
Rural population,Turkey,2007,21537.953,X
Rural population,Turkey,2012,20899.302,X
Rural population,Turkey,2017,20473.563,X
Rural population,Turkey,2018,20362.183,X
Urban population,Turkey,1997,38142.993,X
Urban population,Turkey,2002,42977.378,X
Urban population,Turkey,2007,48059.328,X
Urban population,Turkey,2012,53670.565,X
Urban population,Turkey,2017,60271.457,X
Urban population,Turkey,2018,61554.688,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Turkey,2007,0.4788,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Turkey,2012,0.38,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Turkey,2017,0.3588,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Turkey,2018,0.3588,I
GDP per capita,Turkey,1997,4329.566488,X
GDP per capita,Turkey,2002,3660.005677,X
GDP per capita,Turkey,2007,9709.489709,X
GDP per capita,Turkey,2012,11720.307702,X
GDP per capita,Turkey,2017,10560.02154,X
GDP per capita,Turkey,2018,9416.31547,X
Total area of the country (excl. coastal water),Turkmenistan,1997,48810.0,X
Total area of the country (excl. coastal water),Turkmenistan,2002,48810.0,X
Total area of the country (excl. coastal water),Turkmenistan,2007,48810.0,X
Total area of the country (excl. coastal water),Turkmenistan,2012,48810.0,X
Total area of the country (excl. coastal water),Turkmenistan,2017,48810.0,E
Total area of the country (excl. coastal water),Turkmenistan,2018,48810.0,E
Cultivated area (arable land + permanent crops),Turkmenistan,1997,1800.0,X
Cultivated area (arable land + permanent crops),Turkmenistan,2002,2100.0,X
Cultivated area (arable land + permanent crops),Turkmenistan,2007,2100.0,X
Cultivated area (arable land + permanent crops),Turkmenistan,2012,2000.0,X
Cultivated area (arable land + permanent crops),Turkmenistan,2017,2000.0,X
Cultivated area (arable land + permanent crops),Turkmenistan,2018,2000.0,X
Total population,Turkmenistan,1997,4355.116,X
Total population,Turkmenistan,2002,4610.005,X
Total population,Turkmenistan,2007,4870.141,X
Total population,Turkmenistan,2012,5267.9,X
Total population,Turkmenistan,2017,5757.667,X
Total population,Turkmenistan,2018,5850.901,X
Rural population,Turkmenistan,1997,2384.819,X
Rural population,Turkmenistan,2002,2472.713,X
Rural population,Turkmenistan,2007,2552.898,X
Rural population,Turkmenistan,2012,2677.355,X
Rural population,Turkmenistan,2017,2812.629,X
Rural population,Turkmenistan,2018,2832.499,X
Urban population,Turkmenistan,1997,1970.295,X
Urban population,Turkmenistan,2002,2137.289,X
Urban population,Turkmenistan,2007,2317.239,X
Urban population,Turkmenistan,2012,2590.484,X
Urban population,Turkmenistan,2017,2945.446,X
Urban population,Turkmenistan,2018,3018.967,X
Gross Domestic Product (GDP),Turkmenistan,1997,2681068281.0,X
Gross Domestic Product (GDP),Turkmenistan,2002,8699983269.0,X
Gross Domestic Product (GDP),Turkmenistan,2007,18489186212.0,X
Gross Domestic Product (GDP),Turkmenistan,2012,35164280702.0,X
Gross Domestic Product (GDP),Turkmenistan,2017,37915175476.0,X
Gross Domestic Product (GDP),Turkmenistan,2018,40749261428.0,X
GDP per capita,Turkmenistan,1997,615.6138,X
GDP per capita,Turkmenistan,2002,1887.197287,X
GDP per capita,Turkmenistan,2007,3796.440678,X
GDP per capita,Turkmenistan,2012,6675.276276,X
GDP per capita,Turkmenistan,2017,6584.696357,X
GDP per capita,Turkmenistan,2018,6963.940563,X
"Agriculture, value added (% GDP)",Turkmenistan,1997,20.061009,X
"Agriculture, value added (% GDP)",Turkmenistan,2002,20.932843,X
"Agriculture, value added (% GDP)",Turkmenistan,2007,18.854675,X
"Agriculture, value added (% GDP)",Turkmenistan,2012,8.50145,X
"Agriculture, value added (% GDP)",Turkmenistan,2017,8.761875,X
"Agriculture, value added (% GDP)",Turkmenistan,2018,8.917352,X
Total area of the country (excl. coastal water),Tuvalu,1997,3.0,X
Total area of the country (excl. coastal water),Tuvalu,2002,3.0,X
Total area of the country (excl. coastal water),Tuvalu,2007,3.0,X
Total area of the country (excl. coastal water),Tuvalu,2012,3.0,X
Total area of the country (excl. coastal water),Tuvalu,2017,3.0,E
Total area of the country (excl. coastal water),Tuvalu,2018,3.0,E
Cultivated area (arable land + permanent crops),Tuvalu,1997,2.0,X
Cultivated area (arable land + permanent crops),Tuvalu,2002,1.7,X
Cultivated area (arable land + permanent crops),Tuvalu,2007,1.8,X
Cultivated area (arable land + permanent crops),Tuvalu,2012,1.8,X
Cultivated area (arable land + permanent crops),Tuvalu,2017,1.8,X
Cultivated area (arable land + permanent crops),Tuvalu,2018,1.8,X
Total population,Tuvalu,1997,9.323,X
Total population,Tuvalu,2002,9.596,X
Total population,Tuvalu,2007,10.221,X
Total population,Tuvalu,2012,10.739,X
Total population,Tuvalu,2017,11.37,X
Total population,Tuvalu,2018,11.508,X
Rural population,Tuvalu,1997,5.122,X
Rural population,Tuvalu,2002,5.122,X
Rural population,Tuvalu,2007,4.943,X
Rural population,Tuvalu,2012,4.632,X
Rural population,Tuvalu,2017,4.306,X
Rural population,Tuvalu,2018,4.245,X
Urban population,Tuvalu,1997,4.155,X
Urban population,Tuvalu,2002,4.513,X
Urban population,Tuvalu,2007,5.3,X
Urban population,Tuvalu,2012,6.093,X
Urban population,Tuvalu,2017,6.886,X
Urban population,Tuvalu,2018,7.042,X
Gross Domestic Product (GDP),Tuvalu,1997,13397557.0,X
Gross Domestic Product (GDP),Tuvalu,2002,15534084.0,X
Gross Domestic Product (GDP),Tuvalu,2007,27015663.0,X
Gross Domestic Product (GDP),Tuvalu,2012,37201177.0,X
Gross Domestic Product (GDP),Tuvalu,2017,43912497.0,X
Gross Domestic Product (GDP),Tuvalu,2018,46039144.0,X
GDP per capita,Tuvalu,1997,1444.1691,X
GDP per capita,Tuvalu,2002,1612.255763,X
GDP per capita,Tuvalu,2007,2637.475648,X
GDP per capita,Tuvalu,2012,3468.641204,X
GDP per capita,Tuvalu,2017,3923.561196,X
GDP per capita,Tuvalu,2018,4078.953162,X
"Agriculture, value added (% GDP)",Tuvalu,1997,22.646275,X
"Agriculture, value added (% GDP)",Tuvalu,2002,18.08865,X
"Agriculture, value added (% GDP)",Tuvalu,2007,23.25128,X
"Agriculture, value added (% GDP)",Tuvalu,2012,25.462979,X
"Agriculture, value added (% GDP)",Tuvalu,2017,18.887605,X
"Agriculture, value added (% GDP)",Tuvalu,2018,20.962983,X
Total area of the country (excl. coastal water),Uganda,1997,24155.0,X
Total area of the country (excl. coastal water),Uganda,2002,24155.0,X
Total area of the country (excl. coastal water),Uganda,2007,24155.0,X
Total area of the country (excl. coastal water),Uganda,2012,24155.0,X
Total area of the country (excl. coastal water),Uganda,2017,24155.0,E
Total area of the country (excl. coastal water),Uganda,2018,24155.0,E
Cultivated area (arable land + permanent crops),Uganda,1997,7060.0,X
Cultivated area (arable land + permanent crops),Uganda,2002,7700.0,X
Cultivated area (arable land + permanent crops),Uganda,2007,8450.0,X
Cultivated area (arable land + permanent crops),Uganda,2012,9100.0,X
Cultivated area (arable land + permanent crops),Uganda,2017,9100.0,X
Cultivated area (arable land + permanent crops),Uganda,2018,9100.0,X
