,,Year,Value,Symbol
Total water withdrawal,Mali,2018,5.186,I
Municipal water withdrawal,Malta,1997,0.0448285714,I
Municipal water withdrawal,Malta,2002,0.0344,E
Municipal water withdrawal,Malta,2007,0.0256888889,I
Municipal water withdrawal,Malta,2012,0.0148,X
Industrial water withdrawal,Malta,1997,0.0002,I
Industrial water withdrawal,Malta,2002,0.0006428571,I
Industrial water withdrawal,Malta,2007,0.001,X
Industrial water withdrawal,Malta,2012,0.001,X
Industrial water withdrawal,Malta,2017,0.001,OF
Total water withdrawal,Malta,1997,0.0563952381,E
Total water withdrawal,Malta,2002,0.0539428571,E
Total water withdrawal,Malta,2007,0.0469888889,E
Total water withdrawal,Malta,2012,0.0399,E
Municipal water withdrawal,Mauritania,1997,0.08072,I
Municipal water withdrawal,Mauritania,2002,0.0837,I
Municipal water withdrawal,Mauritania,2007,0.0954,I
Municipal water withdrawal,Mauritania,2012,0.0954,I
Municipal water withdrawal,Mauritania,2017,0.0954,I
Municipal water withdrawal,Mauritania,2018,0.0954,I
Industrial water withdrawal,Mauritania,1997,0.025855,I
Industrial water withdrawal,Mauritania,2002,0.0279,I
Industrial water withdrawal,Mauritania,2007,0.0318,I
Industrial water withdrawal,Mauritania,2012,0.0318,I
Industrial water withdrawal,Mauritania,2017,0.0318,I
Industrial water withdrawal,Mauritania,2018,0.0318,I
Total water withdrawal,Mauritania,1997,1.606575,E
Total water withdrawal,Mauritania,2002,1.4731,E
Total water withdrawal,Mauritania,2007,1.3502,E
Total water withdrawal,Mauritania,2012,1.3502,E
Total water withdrawal,Mauritania,2017,1.3502,E
Total water withdrawal,Mauritania,2018,1.3502,E
Municipal water withdrawal,Mauritius,1997,0.1076487805,I
Municipal water withdrawal,Mauritius,2002,0.1783739837,I
Municipal water withdrawal,Mauritius,2007,0.201,OF
Municipal water withdrawal,Mauritius,2012,0.206,OF
Municipal water withdrawal,Mauritius,2017,0.26,OF
Industrial water withdrawal,Mauritius,1997,0.0468471545,I
Industrial water withdrawal,Mauritius,2002,0.0288726287,I
Industrial water withdrawal,Mauritius,2007,0.006,OF
Industrial water withdrawal,Mauritius,2012,0.011,OF
Industrial water withdrawal,Mauritius,2017,0.012,OF
Total water withdrawal,Mauritius,1997,0.613,I
Total water withdrawal,Mauritius,2002,0.6866666667,I
Total water withdrawal,Mauritius,2007,0.63,E
Total water withdrawal,Mauritius,2012,0.582,E
Municipal water withdrawal,Mexico,2002,9.6,OF
Municipal water withdrawal,Mexico,2007,11.16,OF
Municipal water withdrawal,Mexico,2012,11.98,OF
Municipal water withdrawal,Mexico,2017,14.23,OF
Industrial water withdrawal,Mexico,2002,6.9,OF
Industrial water withdrawal,Mexico,2012,7.403,OF
Industrial water withdrawal,Mexico,2017,6.814,OF
Total water withdrawal,Mexico,1997,66.3619047619,I
Total water withdrawal,Mexico,2002,72.6,E
Total water withdrawal,Mexico,2007,78.95,E
Total water withdrawal,Mexico,2012,82.733,E
Municipal water withdrawal,Monaco,1997,0.006,X
Municipal water withdrawal,Monaco,2002,0.0058,X
Municipal water withdrawal,Monaco,2007,0.0055,X
Municipal water withdrawal,Monaco,2012,0.005,I
Municipal water withdrawal,Monaco,2017,0.005,I
Municipal water withdrawal,Monaco,2018,0.005,I
Industrial water withdrawal,Monaco,1997,0.0,X
Industrial water withdrawal,Monaco,2002,0.0,X
Industrial water withdrawal,Monaco,2007,0.0,X
Industrial water withdrawal,Monaco,2012,0.0,I
Industrial water withdrawal,Monaco,2017,0.0,I
Industrial water withdrawal,Monaco,2018,0.0,I
Total water withdrawal,Monaco,1997,0.006,E
Total water withdrawal,Monaco,2002,0.0058,E
Total water withdrawal,Monaco,2007,0.0055,E
Total water withdrawal,Monaco,2012,0.005,I
Total water withdrawal,Monaco,2017,0.005,I
Total water withdrawal,Monaco,2018,0.005,I
Municipal water withdrawal,Mongolia,1997,0.089,I
Municipal water withdrawal,Mongolia,2002,0.094,I
Municipal water withdrawal,Mongolia,2007,0.089,I
Municipal water withdrawal,Mongolia,2012,0.07295,I
Municipal water withdrawal,Mongolia,2017,0.0453,I
Municipal water withdrawal,Mongolia,2018,0.0453,I
Industrial water withdrawal,Mongolia,1997,0.1473846154,I
Industrial water withdrawal,Mongolia,2002,0.1866153846,I
Industrial water withdrawal,Mongolia,2007,0.2246666667,I
Industrial water withdrawal,Mongolia,2012,0.164,I
Industrial water withdrawal,Mongolia,2017,0.1662,I
Industrial water withdrawal,Mongolia,2018,0.1662,I
Total water withdrawal,Mongolia,1997,0.4624615385,I
Total water withdrawal,Mongolia,2002,0.5055384615,I
Total water withdrawal,Mongolia,2007,0.5436666667,I
Total water withdrawal,Mongolia,2012,0.4903,I
Total water withdrawal,Mongolia,2017,0.4624,I
Total water withdrawal,Mongolia,2018,0.4624,I
Municipal water withdrawal,Montenegro,2007,0.0955333333,I
Municipal water withdrawal,Montenegro,2012,0.0964,I
Municipal water withdrawal,Montenegro,2017,0.0964,I
Municipal water withdrawal,Montenegro,2018,0.0964,I
Industrial water withdrawal,Montenegro,2007,0.0673,X
Industrial water withdrawal,Montenegro,2012,0.0628,I
Industrial water withdrawal,Montenegro,2017,0.0628,I
Industrial water withdrawal,Montenegro,2018,0.0628,I
Total water withdrawal,Montenegro,2007,0.1694333333,E
Total water withdrawal,Montenegro,2012,0.1609,I
Total water withdrawal,Montenegro,2017,0.1609,I
Total water withdrawal,Montenegro,2018,0.1609,I
Municipal water withdrawal,Morocco,1997,0.97675,I
Municipal water withdrawal,Morocco,2002,3.0,OF
Municipal water withdrawal,Morocco,2007,1.789375,I
Municipal water withdrawal,Morocco,2012,1.063,I
Municipal water withdrawal,Morocco,2017,1.063,I
Municipal water withdrawal,Morocco,2018,1.063,I
Industrial water withdrawal,Morocco,1997,0.34575,I
Industrial water withdrawal,Morocco,2002,0.766,OF
Industrial water withdrawal,Morocco,2007,0.41975,I
Industrial water withdrawal,Morocco,2012,0.212,I
Industrial water withdrawal,Morocco,2017,0.212,I
Industrial water withdrawal,Morocco,2018,0.212,I
Total water withdrawal,Morocco,1997,11.6569,E
Total water withdrawal,Morocco,2002,14.816,E
Total water withdrawal,Morocco,2007,12.075375,I
Total water withdrawal,Morocco,2012,10.431,I
Total water withdrawal,Morocco,2017,10.431,I
Total water withdrawal,Morocco,2018,10.431,I
Municipal water withdrawal,Mozambique,1997,0.13483,I
Municipal water withdrawal,Mozambique,2002,0.20342,I
Municipal water withdrawal,Mozambique,2007,0.27736,I
Municipal water withdrawal,Mozambique,2012,0.33651,I
Municipal water withdrawal,Mozambique,2017,0.372,I
Municipal water withdrawal,Mozambique,2018,0.372,I
Industrial water withdrawal,Mozambique,1997,0.02061,I
Industrial water withdrawal,Mozambique,2002,0.02906,I
Industrial water withdrawal,Mozambique,2007,0.03396,I
Industrial water withdrawal,Mozambique,2012,0.02836,I
Industrial water withdrawal,Mozambique,2017,0.025,I
Industrial water withdrawal,Mozambique,2018,0.025,I
Total water withdrawal,Mozambique,1997,0.7908945455,E
Total water withdrawal,Mozambique,2002,0.9500514286,E
Total water withdrawal,Mozambique,2007,1.1667485714,E
Total water withdrawal,Mozambique,2012,1.3581557143,E
Total water withdrawal,Mozambique,2017,1.473,I
Total water withdrawal,Mozambique,2018,1.473,I
Municipal water withdrawal,Myanmar,1997,2.6201230769,I
Municipal water withdrawal,Myanmar,2002,3.323,I
Municipal water withdrawal,Myanmar,2007,3.323,I
Municipal water withdrawal,Myanmar,2012,3.323,I
Municipal water withdrawal,Myanmar,2017,3.323,I
Municipal water withdrawal,Myanmar,2018,3.323,I
Industrial water withdrawal,Myanmar,1997,0.2830307692,I
Industrial water withdrawal,Myanmar,2002,0.39874,I
Industrial water withdrawal,Myanmar,2007,0.4984,I
Industrial water withdrawal,Myanmar,2012,0.4984,I
Industrial water withdrawal,Myanmar,2017,0.4984,I
Industrial water withdrawal,Myanmar,2018,0.4984,I
Total water withdrawal,Myanmar,1997,32.0785384615,I
Total water withdrawal,Myanmar,2002,33.29174,E
Total water withdrawal,Myanmar,2007,33.3914,E
Total water withdrawal,Myanmar,2012,33.3914,E
Total water withdrawal,Myanmar,2017,33.3914,E
Total water withdrawal,Myanmar,2018,33.3914,E
Municipal water withdrawal,Namibia,1997,0.071,I
Municipal water withdrawal,Namibia,2002,0.073,I
Municipal water withdrawal,Namibia,2007,0.073,I
Municipal water withdrawal,Namibia,2012,0.073,I
Municipal water withdrawal,Namibia,2017,0.073,I
Municipal water withdrawal,Namibia,2018,0.073,I
Industrial water withdrawal,Namibia,1997,0.01175,I
Industrial water withdrawal,Namibia,2002,0.014,I
Industrial water withdrawal,Namibia,2007,0.014,I
Industrial water withdrawal,Namibia,2012,0.014,I
Industrial water withdrawal,Namibia,2017,0.014,I
Industrial water withdrawal,Namibia,2018,0.014,I
Total water withdrawal,Namibia,1997,0.285,I
Total water withdrawal,Namibia,2002,0.288,E
Total water withdrawal,Namibia,2007,0.288,E
Total water withdrawal,Namibia,2012,0.288,E
Total water withdrawal,Namibia,2017,0.288,E
Total water withdrawal,Namibia,2018,0.288,E
Municipal water withdrawal,Nepal,1997,0.22405,I
Municipal water withdrawal,Nepal,2002,0.1803,I
Municipal water withdrawal,Nepal,2007,0.1476,I
Municipal water withdrawal,Nepal,2012,0.1476,I
Municipal water withdrawal,Nepal,2017,0.1476,I
Municipal water withdrawal,Nepal,2018,0.1476,I
Industrial water withdrawal,Nepal,1997,0.0252285714,I
Industrial water withdrawal,Nepal,2002,0.03604,I
Industrial water withdrawal,Nepal,2007,0.0295,I
Industrial water withdrawal,Nepal,2012,0.0295,I
Industrial water withdrawal,Nepal,2017,0.0295,I
Industrial water withdrawal,Nepal,2018,0.0295,I
Total water withdrawal,Nepal,2002,9.53634,E
Total water withdrawal,Nepal,2007,9.4971,E
Total water withdrawal,Nepal,2012,9.4971,E
Total water withdrawal,Nepal,2017,9.4971,E
Total water withdrawal,Nepal,2018,9.4971,E
Municipal water withdrawal,Netherlands,1997,1.2785,I
Municipal water withdrawal,Netherlands,2002,1.29125,I
Municipal water withdrawal,Netherlands,2007,1.248,X
Municipal water withdrawal,Netherlands,2012,1.217,X
Industrial water withdrawal,Netherlands,1997,5.5196,I
Industrial water withdrawal,Netherlands,2002,8.2235,I
Industrial water withdrawal,Netherlands,2007,9.629,X
Industrial water withdrawal,Netherlands,2012,9.446,X
Total water withdrawal,Netherlands,1997,6.99278,E
Total water withdrawal,Netherlands,2002,9.56735,E
Total water withdrawal,Netherlands,2007,10.9489,E
Total water withdrawal,Netherlands,2012,10.7232,E
Municipal water withdrawal,New Zealand,1997,1.3629142857,I
Municipal water withdrawal,New Zealand,2002,0.7963333333,I
Municipal water withdrawal,New Zealand,2007,1.06425,I
Industrial water withdrawal,New Zealand,1997,0.2962857143,I
Industrial water withdrawal,New Zealand,2002,0.4463333333,I
Industrial water withdrawal,New Zealand,2007,1.00025,I
Industrial water withdrawal,New Zealand,2012,1.184,I
Industrial water withdrawal,New Zealand,2017,1.184,I
Industrial water withdrawal,New Zealand,2018,1.184,I
Total water withdrawal,New Zealand,1997,2.9628571429,I
Total water withdrawal,New Zealand,2002,3.2407238095,E
Total water withdrawal,New Zealand,2007,4.98125,I
Municipal water withdrawal,Nicaragua,2002,0.223,I
Municipal water withdrawal,Nicaragua,2007,0.2755,I
Municipal water withdrawal,Nicaragua,2012,0.286,I
Municipal water withdrawal,Nicaragua,2017,0.286,I
Municipal water withdrawal,Nicaragua,2018,0.286,I
Industrial water withdrawal,Nicaragua,2002,0.0536285714,I
Industrial water withdrawal,Nicaragua,2007,0.0736,I
Industrial water withdrawal,Nicaragua,2012,0.0736,I
Industrial water withdrawal,Nicaragua,2017,0.0736,I
Industrial water withdrawal,Nicaragua,2018,0.0736,I
Total water withdrawal,Nicaragua,2002,1.4571285714,E
Total water withdrawal,Nicaragua,2007,1.5321,E
Total water withdrawal,Nicaragua,2012,1.5446,E
Total water withdrawal,Nicaragua,2017,1.5446,E
Total water withdrawal,Nicaragua,2018,1.5446,E
Municipal water withdrawal,Niger,1997,0.21155,I
Municipal water withdrawal,Niger,2002,0.271,I
Municipal water withdrawal,Niger,2007,0.2279142857,I
Municipal water withdrawal,Niger,2012,0.0617,OF
Municipal water withdrawal,Niger,2017,0.1789,OF
Municipal water withdrawal,Niger,2018,0.1789,I
Industrial water withdrawal,Niger,1997,0.0238,I
Industrial water withdrawal,Niger,2002,0.03012,I
Industrial water withdrawal,Niger,2007,0.0272714286,I
Industrial water withdrawal,Niger,2017,0.036,OF
Industrial water withdrawal,Niger,2018,0.036,I
Total water withdrawal,Niger,1997,0.77585,E
Total water withdrawal,Niger,2002,0.91412,E
Total water withdrawal,Niger,2007,1.0600190476,E
Total water withdrawal,Niger,2012,1.2510666667,E
Total water withdrawal,Niger,2017,1.7509,E
Total water withdrawal,Niger,2018,1.7509,E
Municipal water withdrawal,Nigeria,1997,2.7534615385,I
Municipal water withdrawal,Nigeria,2002,3.5848,I
Municipal water withdrawal,Nigeria,2007,4.4594,I
Municipal water withdrawal,Nigeria,2012,5.0,I
Municipal water withdrawal,Nigeria,2017,5.0,I
Municipal water withdrawal,Nigeria,2018,5.0,I
Industrial water withdrawal,Nigeria,1997,1.3211538462,I
Industrial water withdrawal,Nigeria,2002,1.7184,I
Industrial water withdrawal,Nigeria,2007,1.965,I
Industrial water withdrawal,Nigeria,2012,1.965,I
Industrial water withdrawal,Nigeria,2017,1.965,I
Industrial water withdrawal,Nigeria,2018,1.965,I
Total water withdrawal,Nigeria,1997,9.2176923077,I
Total water withdrawal,Nigeria,2002,10.8132,E
Total water withdrawal,Nigeria,2007,11.9344,E
Total water withdrawal,Nigeria,2012,12.475,I
Total water withdrawal,Nigeria,2017,12.475,I
Total water withdrawal,Nigeria,2018,12.475,I
Municipal water withdrawal,North Macedonia,1997,0.212425,I
Municipal water withdrawal,North Macedonia,2002,0.2121,X
Municipal water withdrawal,North Macedonia,2007,0.2264,X
Municipal water withdrawal,North Macedonia,2012,0.2308166667,I
Municipal water withdrawal,North Macedonia,2017,0.2775,OF
Municipal water withdrawal,North Macedonia,2018,0.3054,OF
Industrial water withdrawal,North Macedonia,1997,0.231575,I
Industrial water withdrawal,North Macedonia,2002,0.1397,X
Industrial water withdrawal,North Macedonia,2007,0.1993,X
Industrial water withdrawal,North Macedonia,2012,0.1223833333,I
Industrial water withdrawal,North Macedonia,2017,0.2258095816,I
Industrial water withdrawal,North Macedonia,2018,0.2258095816,I
Total water withdrawal,North Macedonia,1997,1.33925,I
Total water withdrawal,North Macedonia,2002,0.6332,E
Total water withdrawal,North Macedonia,2007,0.5512,E
Total water withdrawal,North Macedonia,2012,1.7062,E
Total water withdrawal,North Macedonia,2017,0.8325272893,E
Total water withdrawal,North Macedonia,2018,0.8604272893,E
Municipal water withdrawal,Norway,1997,0.786,I
Municipal water withdrawal,Norway,2002,0.808,X
Municipal water withdrawal,Norway,2007,0.9482,X
Municipal water withdrawal,Norway,2012,0.816,X
Municipal water withdrawal,Norway,2017,0.7753,X
Municipal water withdrawal,Norway,2018,0.7753,I
Industrial water withdrawal,Norway,1997,0.867,I
Industrial water withdrawal,Norway,2002,0.9381428571,I
Industrial water withdrawal,Norway,2007,1.233,X
Industrial water withdrawal,Norway,2012,1.071,I
Industrial water withdrawal,Norway,2017,1.071,I
Industrial water withdrawal,Norway,2018,1.071,I
Total water withdrawal,Norway,1997,2.3961,I
Total water withdrawal,Norway,2002,2.5541428571,E
Total water withdrawal,Norway,2007,3.0261,E
Total water withdrawal,Norway,2012,2.7319,E
Total water withdrawal,Norway,2017,2.6912,E
Total water withdrawal,Norway,2018,2.6912,E
Municipal water withdrawal,Oman,1997,0.0853333333,I
Municipal water withdrawal,Oman,2002,0.1226666667,I
Municipal water withdrawal,Oman,2007,0.1324,I
Municipal water withdrawal,Oman,2012,0.1304,I
Industrial water withdrawal,Oman,1997,0.0263333333,I
Industrial water withdrawal,Oman,2002,0.0226666667,I
Industrial water withdrawal,Oman,2007,0.0654,I
Industrial water withdrawal,Oman,2012,0.1234,I
Total water withdrawal,Oman,1997,1.3143333333,I
Total water withdrawal,Oman,2002,1.334,I
Total water withdrawal,Oman,2007,1.5414,I
Total water withdrawal,Oman,2012,1.8169,I
Municipal water withdrawal,Pakistan,1997,5.0933333333,I
Municipal water withdrawal,Pakistan,2002,7.034,I
Municipal water withdrawal,Pakistan,2007,9.1,I
Municipal water withdrawal,Pakistan,2012,9.65,I
Municipal water withdrawal,Pakistan,2017,9.65,I
Municipal water withdrawal,Pakistan,2018,9.65,I
Industrial water withdrawal,Pakistan,1997,3.1466666667,I
Industrial water withdrawal,Pakistan,2002,2.9525,I
Industrial water withdrawal,Pakistan,2007,1.65875,I
Industrial water withdrawal,Pakistan,2012,1.4,I
Industrial water withdrawal,Pakistan,2017,1.4,I
Industrial water withdrawal,Pakistan,2018,1.4,I
Total water withdrawal,Pakistan,1997,166.9066666667,I
Total water withdrawal,Pakistan,2002,175.1115,E
Total water withdrawal,Pakistan,2007,181.94625,E
Total water withdrawal,Pakistan,2012,183.45,I
Total water withdrawal,Pakistan,2017,183.45,I
Total water withdrawal,Pakistan,2018,183.45,I
Municipal water withdrawal,Panama,2002,0.22918,I
Municipal water withdrawal,Panama,2007,0.39014,I
Municipal water withdrawal,Panama,2012,0.6823333333,I
Municipal water withdrawal,Panama,2017,0.7591,I
Municipal water withdrawal,Panama,2018,0.7591,I
Industrial water withdrawal,Panama,2002,0.01664,I
Industrial water withdrawal,Panama,2007,0.01546,I
Industrial water withdrawal,Panama,2012,0.0092,I
Industrial water withdrawal,Panama,2017,0.0062,I
Industrial water withdrawal,Panama,2018,0.0062,I
Total water withdrawal,Panama,2012,1.1555333333,I
Total water withdrawal,Panama,2017,1.2114,I
Total water withdrawal,Panama,2018,1.2114,I
Municipal water withdrawal,Papua New Guinea,1997,0.1255384615,I
Municipal water withdrawal,Papua New Guinea,2002,0.1821,I
Municipal water withdrawal,Papua New Guinea,2007,0.2235,I
Municipal water withdrawal,Papua New Guinea,2012,0.2235,I
Municipal water withdrawal,Papua New Guinea,2017,0.2235,I
Municipal water withdrawal,Papua New Guinea,2018,0.2235,I
Industrial water withdrawal,Papua New Guinea,1997,0.0942307692,I
Industrial water withdrawal,Papua New Guinea,2002,0.13658,I
Industrial water withdrawal,Papua New Guinea,2007,0.1676,I
Industrial water withdrawal,Papua New Guinea,2012,0.1676,I
Industrial water withdrawal,Papua New Guinea,2017,0.1676,I
Industrial water withdrawal,Papua New Guinea,2018,0.1676,I
Total water withdrawal,Papua New Guinea,2002,0.31968,I
Total water withdrawal,Papua New Guinea,2007,0.3921,I
Total water withdrawal,Papua New Guinea,2012,0.3921,I
Total water withdrawal,Papua New Guinea,2017,0.3921,I
Total water withdrawal,Papua New Guinea,2018,0.3921,I
Municipal water withdrawal,Paraguay,1997,0.0918076923,I
Municipal water withdrawal,Paraguay,2002,0.1476363636,I
Municipal water withdrawal,Paraguay,2007,0.2667272727,I
Municipal water withdrawal,Paraguay,2012,0.362,I
Municipal water withdrawal,Paraguay,2017,0.362,I
Municipal water withdrawal,Paraguay,2018,0.362,I
Industrial water withdrawal,Paraguay,1997,0.0377153846,I
Industrial water withdrawal,Paraguay,2002,0.0685,I
Industrial water withdrawal,Paraguay,2007,0.13975,I
Industrial water withdrawal,Paraguay,2012,0.154,I
Industrial water withdrawal,Paraguay,2017,0.154,I
Industrial water withdrawal,Paraguay,2018,0.154,I
Total water withdrawal,Paraguay,1997,0.4761538462,I
Total water withdrawal,Paraguay,2002,0.823969697,E
Total water withdrawal,Paraguay,2007,1.6588939394,E
Total water withdrawal,Paraguay,2012,2.413,E
Total water withdrawal,Paraguay,2017,2.413,I
Total water withdrawal,Paraguay,2018,2.413,I
Municipal water withdrawal,Peru,1997,1.258125,I
Municipal water withdrawal,Peru,2002,1.25625,I
Municipal water withdrawal,Peru,2007,1.254375,I
Municipal water withdrawal,Peru,2012,2.0255,I
Municipal water withdrawal,Peru,2017,1.9085,I
Industrial water withdrawal,Peru,2012,0.2478,I
Industrial water withdrawal,Peru,2017,0.1448,I
Total water withdrawal,Peru,2012,14.8833,E
Municipal water withdrawal,Philippines,1997,4.7238,I
Municipal water withdrawal,Philippines,2002,5.5533333333,I
Municipal water withdrawal,Philippines,2007,6.958,OF
Municipal water withdrawal,Philippines,2012,7.301,OF
Industrial water withdrawal,Philippines,1997,2.5404,I
Industrial water withdrawal,Philippines,2002,4.424,I
Industrial water withdrawal,Philippines,2007,7.348,OF
Industrial water withdrawal,Philippines,2012,9.037,OF
Industrial water withdrawal,Philippines,2017,15.85,OF
Total water withdrawal,Philippines,2007,81.496,E
Total water withdrawal,Philippines,2012,84.248,E
Municipal water withdrawal,Poland,2002,2.2065454545,I
Municipal water withdrawal,Poland,2007,2.1210909091,I
Municipal water withdrawal,Poland,2012,2.031,X
Municipal water withdrawal,Poland,2017,2.028,OF
Industrial water withdrawal,Poland,1997,9.425,X
Industrial water withdrawal,Poland,2002,8.7426923077,I
Industrial water withdrawal,Poland,2007,8.0603846154,I
Industrial water withdrawal,Poland,2012,7.648,I
Industrial water withdrawal,Poland,2017,7.035,OF
Total water withdrawal,Poland,1997,12.8,E
Total water withdrawal,Poland,2002,11.73,X
Total water withdrawal,Poland,2007,12.03,X
Total water withdrawal,Poland,2012,11.48,X
Total water withdrawal,Poland,2017,10.081,E
Municipal water withdrawal,Portugal,1997,0.8045714286,I
Municipal water withdrawal,Portugal,2002,0.9942857143,I
Municipal water withdrawal,Portugal,2007,0.9763,X
Municipal water withdrawal,Portugal,2012,0.9105,X
Industrial water withdrawal,Portugal,1997,1.726,I
Industrial water withdrawal,Portugal,2002,1.5670421053,I
Industrial water withdrawal,Portugal,2007,1.6545947368,I
Industrial water withdrawal,Portugal,2012,1.7421473684,I
Total water withdrawal,Portugal,1997,11.7085714286,E
Total water withdrawal,Portugal,2002,10.2025341353,E
Total water withdrawal,Portugal,2007,9.151,X
Total water withdrawal,Portugal,2012,7.4793694737,E
Total water withdrawal,Portugal,2017,6.16332,E
Municipal water withdrawal,Puerto Rico,1997,0.6676,I
Municipal water withdrawal,Puerto Rico,2002,0.78742,I
Municipal water withdrawal,Puerto Rico,2007,0.91766,I
Municipal water withdrawal,Puerto Rico,2012,0.88156,I
Municipal water withdrawal,Puerto Rico,2017,0.796,I
Municipal water withdrawal,Puerto Rico,2018,0.796,I
Industrial water withdrawal,Puerto Rico,1997,3.1592,I
Industrial water withdrawal,Puerto Rico,2002,3.0982,I
Industrial water withdrawal,Puerto Rico,2007,3.1704,I
Industrial water withdrawal,Puerto Rico,2012,2.836,I
Industrial water withdrawal,Puerto Rico,2017,2.365,I
Industrial water withdrawal,Puerto Rico,2018,2.365,I
Total water withdrawal,Puerto Rico,1997,3.98011,I
Total water withdrawal,Puerto Rico,2002,3.99354,I
Total water withdrawal,Puerto Rico,2007,4.15804,I
Total water withdrawal,Puerto Rico,2012,3.80142,I
Total water withdrawal,Puerto Rico,2017,3.2745,I
Total water withdrawal,Puerto Rico,2018,3.2745,I
Municipal water withdrawal,Qatar,1997,0.06795,I
Municipal water withdrawal,Qatar,2002,0.1116,I
Municipal water withdrawal,Qatar,2007,0.250225,I
Municipal water withdrawal,Qatar,2012,0.4407875,I
Industrial water withdrawal,Qatar,1997,0.01115,I
Industrial water withdrawal,Qatar,2002,0.01154,I
Industrial water withdrawal,Qatar,2007,0.0108,I
Industrial water withdrawal,Qatar,2012,0.0178,I
Total water withdrawal,Qatar,1997,0.2894,I
Total water withdrawal,Qatar,2002,0.35394,I
Total water withdrawal,Qatar,2007,0.515025,E
Total water withdrawal,Qatar,2012,0.7473875,E
Municipal water withdrawal,Republic of Korea,1997,6.87,X
Municipal water withdrawal,Republic of Korea,2007,7.0075555556,I
Municipal water withdrawal,Republic of Korea,2012,7.2164444444,I
Municipal water withdrawal,Republic of Korea,2017,6.672,I
Municipal water withdrawal,Republic of Korea,2018,6.672,I
Industrial water withdrawal,Republic of Korea,1997,3.28,X
Industrial water withdrawal,Republic of Korea,2002,4.45,X
Industrial water withdrawal,Republic of Korea,2007,4.45,I
Industrial water withdrawal,Republic of Korea,2012,4.45,I
Industrial water withdrawal,Republic of Korea,2017,4.45,I
Industrial water withdrawal,Republic of Korea,2018,4.45,I
Total water withdrawal,Republic of Korea,1997,25.44,E
Total water withdrawal,Republic of Korea,2002,29.163,E
Total water withdrawal,Republic of Korea,2007,27.4175555556,E
Total water withdrawal,Republic of Korea,2012,27.6264444444,E
Total water withdrawal,Republic of Korea,2017,27.082,E
Total water withdrawal,Republic of Korea,2018,27.082,E
Municipal water withdrawal,Republic of Moldova,1997,0.203375,I
Municipal water withdrawal,Republic of Moldova,2002,0.1568,I
Municipal water withdrawal,Republic of Moldova,2007,0.1457777778,I
Municipal water withdrawal,Republic of Moldova,2012,0.1452222222,I
Municipal water withdrawal,Republic of Moldova,2017,0.148,OF
Municipal water withdrawal,Republic of Moldova,2018,0.146,OF
Industrial water withdrawal,Republic of Moldova,1997,0.964125,I
Industrial water withdrawal,Republic of Moldova,2002,0.94772,I
Industrial water withdrawal,Republic of Moldova,2007,0.8308333333,I
Industrial water withdrawal,Republic of Moldova,2012,0.7016666667,I
Industrial water withdrawal,Republic of Moldova,2017,0.65,OF
Industrial water withdrawal,Republic of Moldova,2018,0.648,OF
Total water withdrawal,Republic of Moldova,1997,1.4889545455,E
Total water withdrawal,Republic of Moldova,2002,1.2832472727,E
Total water withdrawal,Republic of Moldova,2007,1.0126111111,E
Total water withdrawal,Republic of Moldova,2012,0.8858888889,E
Total water withdrawal,Republic of Moldova,2017,0.84,E
Total water withdrawal,Republic of Moldova,2018,0.837,E
Municipal water withdrawal,Republic of Serbia,2012,0.6812,X
Municipal water withdrawal,Republic of Serbia,2017,0.6595,OF
Industrial water withdrawal,Republic of Serbia,2012,3.097,E
Total water withdrawal,Republic of Serbia,2007,3.958,X
Total water withdrawal,Republic of Serbia,2012,3.869,X
Municipal water withdrawal,Romania,1997,2.05,OF
Municipal water withdrawal,Romania,2002,1.86,OF
Municipal water withdrawal,Romania,2007,1.095,I
Municipal water withdrawal,Romania,2012,1.053,X
Municipal water withdrawal,Romania,2017,1.048,OF
Industrial water withdrawal,Romania,1997,7.43,OF
Industrial water withdrawal,Romania,2002,6.17,OF
Industrial water withdrawal,Romania,2007,4.38,I
Industrial water withdrawal,Romania,2012,4.336,X
Industrial water withdrawal,Romania,2017,4.234,OF
Total water withdrawal,Romania,1997,12.46,E
Total water withdrawal,Romania,2002,9.222,E
Total water withdrawal,Romania,2007,6.884,X
Total water withdrawal,Romania,2012,6.482,E
Municipal water withdrawal,Russian Federation,1997,13.9142857143,I
Municipal water withdrawal,Russian Federation,2002,13.312286002,I
Municipal water withdrawal,Russian Federation,2007,12.8737160121,I
Municipal water withdrawal,Russian Federation,2012,12.4351460222,I
Industrial water withdrawal,Russian Federation,1997,44.1142857143,I
Industrial water withdrawal,Russian Federation,2002,39.3407854985,I
Industrial water withdrawal,Russian Federation,2007,38.0447129909,I
Industrial water withdrawal,Russian Federation,2012,36.7486404834,I
Total water withdrawal,Russian Federation,1997,72.4985714286,E
Total water withdrawal,Russian Federation,2002,65.7666666667,I
Total water withdrawal,Russian Federation,2007,63.6,I
Total water withdrawal,Russian Federation,2012,61.4333333333,I
Municipal water withdrawal,Rwanda,1997,0.036,I
Municipal water withdrawal,Rwanda,2002,0.04616,I
Municipal water withdrawal,Rwanda,2007,0.0614,I
Municipal water withdrawal,Rwanda,2012,0.0614,I
Municipal water withdrawal,Rwanda,2017,0.0614,I
Municipal water withdrawal,Rwanda,2018,0.0614,I
Industrial water withdrawal,Rwanda,1997,0.012,I
Industrial water withdrawal,Rwanda,2002,0.0154,I
